first_word	n_prompts_HP-D	n_prompts_HP-S	n_prompts_LP	n_prompts_NP	n_prompts_HN-D	n_prompts_HN-S	n_prompts_LN	n_prompts_NB	n_prompts_HB	mean_log_prob_HP-D	mean_log_prob_HP-S	mean_log_prob_LP	mean_log_prob_NP	mean_log_prob_HN-D	mean_log_prob_HN-S	mean_log_prob_LN	mean_log_prob_NB	mean_log_prob_HB	softmax_HP-D	softmax_HP-S	softmax_LP	softmax_NP	softmax_HN-D	softmax_HN-S	softmax_LN	softmax_NB	softmax_HB	predicted_quadrant	max_softmax	n_face_tokens	is_claude	total_emit_count	empirical_majority_quadrant	total_emit_HP-D	total_emit_HP-S	total_emit_LP	total_emit_NP	total_emit_HN-D	total_emit_HN-S	total_emit_LN	total_emit_NB	total_emit_HB	argmax_matches_empirical
(｡♡‿♡｡)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-0.3285116780436118	-2.813403050191757	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.15	0.719995	0.06	1e-06	1e-06	1e-06	0.020001	1e-06	LP	0.719995	1	False	2	HP-S	0	1	0	1	0	0	0	0	0	False
(｡♥‿♥｡)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-0.3285116780436118	-2.813403050191757	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.15	0.719995	0.06	1e-06	1e-06	1e-06	0.020001	1e-06	LP	0.719995	1	True	181	LP	12	18	76	70	0	0	0	5	0	True
(｡・	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.0498282673194026	-1.3862993610873908	-3.9119820066376043	-2.9957212737134884	-2.1202642028609797	-2.813403050191757	-3.9119820066376043	0.050001	0.08	0.349998	0.249999	0.020001	0.050001	0.12	0.06	0.020001	LP	0.349998	1	False	0		0	0	0	0	0	0	0	0	0	False
(｡・ˇ‸ˇ・｡)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-4.605079190947259	-4.605079190947259	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.649995	1	False	3	HN-D	0	0	0	0	2	0	1	0	0	False
(｡・̀‿-)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.6094419124061006	-2.3025840930035457	-3.506533564501692	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.649995	0.199999	0.1	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-D	0.649995	1	True	54	NB	0	1	5	10	0	0	0	38	0	False
(｡・̀‿-)و	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.6094419124061006	-2.52572514434588	-3.218859825140196	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.649995	0.199999	0.08	0.040001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	1	NP	0	0	0	1	0	0	0	0	0	False
(｡・̀‿・́｡)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.7985144739575187	-1.3862993610873908	-2.3025840930035453	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.5065335645016917	-3.9119820066376043	0.15	0.449997	0.249999	0.1	1e-06	1e-06	1e-06	0.030001	0.020001	HP-S	0.449997	1	False	4	NB	0	0	0	0	0	0	0	4	0	False
(｡・́ω・̀｡)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-4.605079190947259	-4.605079190947259	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(｡・́‿・̀｡)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	True	8	LN	0	0	1	0	0	2	3	2	0	False
(｡・́⌒・̀｡)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.7985144739575187	-2.1202642028609797	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.050001	0.349998	0.449997	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.449997	1	False	0		0	0	0	0	0	0	0	0	0	False
(｡・́︵・̀｡)	0	0	0	0	0	0	0	0	0	-3.9119820066376043	-2.9957212737134884	-1.8971223182009371	-2.5257251443458797	-2.5257251443458797	-1.0498282673194026	-1.5141321871450608	-3.5065335645016917	-3.9119820066376043	0.020001	0.050001	0.15	0.08	0.08	0.349998	0.219999	0.030001	0.020001	HN-S	0.349998	1	True	2	HN-S	0	0	0	0	0	1	1	0	0	True
(｡・́︿・̀｡)	0	0	0	0	0	0	0	0	0	-3.9119820066376043	-2.9957212737134884	-1.8971223182009371	-2.5257251443458797	-2.5257251443458797	-1.0498282673194026	-1.5141321871450608	-3.5065335645016917	-3.9119820066376043	0.020001	0.050001	0.15	0.08	0.08	0.349998	0.219999	0.030001	0.020001	HN-S	0.349998	1	True	421	LN	6	8	7	5	10	128	246	6	5	False
(｡・ω・｡)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-4.605079190947259	-4.605079190947259	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.649995	1	True	46	LP	0	0	33	0	0	1	0	12	0	True
(｡・‿-)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.649995	0.15	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	True	1	LP	0	0	1	0	0	0	0	0	0	False
(｡・‿・｡)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.050001	0.15	0.649995	0.12	1e-06	1e-06	1e-06	0.020001	0.010001	LP	0.649995	1	True	10	LP	0	1	6	1	0	0	1	1	0	True
(｡・∀・)｡'	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.749994	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(｡・∀・)ﾉﾞ	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	2	LN	0	0	0	0	0	0	1	1	0	False
(｡・ㅅ・｡)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-3.9119820066376048	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.020001	1e-06	1e-06	1e-06	LP	0.649995	1	False	6	LP	0	0	5	0	0	1	0	0	0	True
(ﾉ>ω<)	0	0	0	0	0	0	0	0	0	-0.28768973907883666	-1.8971223182009371	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.749994	0.15	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.749994	1	False	40	HP-S	0	30	1	8	0	0	0	1	0	False
(ﾉ^_^)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	4	NP	1	0	1	2	0	0	0	0	0	False
(ﾉ´-`ﾉ)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-3.9119820066376048	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.020001	1e-06	1e-06	1e-06	LP	0.649995	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(ﾉ´_´)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.0498282673194026	-1.7148018725113032	-2.1202642028609797	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	0.050001	0.08	0.15	0.349998	0.179999	0.12	0.050001	0.020001	1e-06	NP	0.349998	1	False	2	LN	0	0	0	0	0	0	2	0	0	False
(ﾉ´ω`ﾉ)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-0.4307903775915995	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.050001	0.649995	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.649995	1	False	4	HN-D	0	0	0	0	3	1	0	0	0	False
(ﾉ´з`)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	True
(ﾉ´ヮ`)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	1	HP-D	1	0	0	0	0	0	0	0	0	False
(ﾉ´・ω・)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	3	LN	0	0	0	0	0	1	2	0	0	False
(ﾉ´・ω・`)	0	0	0	0	0	0	0	0	0	-2.995721273713489	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-4.605079190947259	-3.9119820066376048	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.050001	0.15	0.649995	0.12	0.010001	0.020001	1e-06	1e-06	1e-06	LP	0.649995	1	False	22	HN-D	1	0	0	0	14	7	0	0	0	False
(ﾉ´ﾉ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	2	HN-D	0	0	0	0	2	0	0	0	0	False
(ﾉ´ﾟдﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.8971223182009371	-2.5257251443458797	-2.1202642028609797	-1.3862993610873908	-1.2729711043501937	-3.218859825140196	-3.9119820066376043	-4.605079190947258	0.050001	0.15	0.08	0.12	0.249999	0.279998	0.040001	0.020001	0.010001	HN-S	0.279998	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(ﾉωﾉ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-4.605079190947258	-4.605079190947258	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.010001	0.010001	HP-S	0.749994	1	False	0		0	0	0	0	0	0	0	0	0	False
(ﾉ◕‿◕	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.5978441825349555	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.15	0.549996	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.549996	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(ﾉ◕ヮ◕	0	0	0	0	0	0	0	0	0	-0.4307903775915993	-1.3862993610873908	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-4.605079190947258	0.649995	0.249999	0.050001	0.020001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-D	0.649995	1	False	1	HP-S	0	1	0	0	0	0	0	0	0	False
(ﾉ◕ヮ◕)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	True	636	HP-S	83	175	34	76	69	50	41	42	66	True
(ﾉﾞﾉﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	1	HN-S	0	0	0	0	0	1	0	0	0	False
(ﾟ`д´ﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-3.9119820066376043	-3.5065335645016917	-0.3285116780436118	-2.9957212737134884	-3.9119820066376043	-3.9119820066376043	-4.605079190947258	0.050001	0.08	0.020001	0.030001	0.719995	0.050001	0.020001	0.020001	0.010001	HN-D	0.719995	1	False	1	NP	0	0	0	1	0	0	0	0	0	False
(ﾟoﾟ)	0	0	0	0	0	0	0	0	0	-3.2188630250422783	-2.525725844332335	-2.1202640695297266	-1.83258366373489	-3.2188630250422783	-2.1202640695297266	-3.2188630250422783	-2.1202640695297266	-1.2729700186481923	0.040001	0.08	0.12	0.16	0.040001	0.12	0.040001	0.12	0.279999	HB	0.279999	1	False	2	HP-S	0	2	0	0	0	0	0	0	0	False
(ﾟωﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-1.0498282673194026	-0.9162972318367801	-1.8971223182009371	-13.815519557923775	-13.815519557923775	-13.815519557923775	-2.9957212737134884	-13.815519557923775	0.050001	0.349998	0.399997	0.15	1e-06	1e-06	1e-06	0.050001	1e-06	LP	0.399997	1	False	1	LP	0	0	1	0	0	0	0	0	0	True
(ﾟдﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.3025840930035453	-2.9957212737134884	-2.3025840930035453	-1.8971223182009371	-1.0498282673194026	-2.3025840930035453	-2.9957212737134884	-2.9957212737134884	0.050001	0.1	0.050001	0.1	0.15	0.349998	0.1	0.050001	0.050001	HN-S	0.349998	1	False	37	HN-D	3	4	1	2	11	9	3	2	2	False
(ﾟ‿ﾟ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.5978441825349555	-1.6094419124061006	-2.52572514434588	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-13.815519557923775	0.15	0.549996	0.199999	0.08	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.549996	1	False	5	LP	1	1	2	0	0	0	0	1	0	False
(ﾟ∀ﾟ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.3025840930035457	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.506533564501692	-3.9119820066376048	0.15	0.649995	0.1	0.050001	1e-06	1e-06	1e-06	0.030001	0.020001	HP-S	0.649995	1	False	19	HP-D	6	3	2	0	0	1	1	2	4	False
(ﾟ∇ﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	4	HP-S	0	3	0	1	0	0	0	0	0	True
(ﾟ▽ﾟ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	10	HP-S	0	5	0	5	0	0	0	0	0	True
(ﾟ◕_◕)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-0.28768973907883666	-1.8971223182009371	-3.5065335645016917	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376043	-13.815519557923775	0.050001	0.749994	0.15	0.030001	1e-06	1e-06	1e-06	0.020001	1e-06	HP-S	0.749994	1	False	3	HP-D	2	0	0	0	0	0	0	0	1	False
(ﾟ◕‿ﾟ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	-13.815519557923775	0.15	0.649995	0.15	0.050001	1e-06	1e-06	1e-06	1e-06	1e-06	HP-S	0.649995	1	False	5	HB	1	0	0	0	0	1	0	0	3	False
(ﾟ☉ﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.3025840930035453	-1.8971223182009371	-1.6094419124061006	-2.9957212737134884	-2.3025840930035453	-2.9957212737134884	-1.8971223182009371	-1.8971223182009371	0.050001	0.1	0.15	0.199999	0.050001	0.1	0.050001	0.15	0.15	NP	0.199999	1	False	1	HN-D	0	0	0	0	1	0	0	0	0	False
(ﾟヘﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-2.5257251443458797	-1.3862993610873908	-2.1202642028609797	-2.3025840930035453	-2.9957212737134884	0.050001	0.08	0.12	0.15	0.08	0.249999	0.12	0.1	0.050001	HN-S	0.249999	1	False	3	HN-S	0	0	0	0	1	2	0	0	0	True
(ﾟヮﾟ)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-0.4307903775915995	-2.12026420286098	-2.995721273713489	-13.815519557923775	-13.815519557923775	-13.815519557923775	-3.9119820066376048	-4.605079190947259	0.15	0.649995	0.12	0.050001	1e-06	1e-06	1e-06	0.020001	0.010001	HP-S	0.649995	1	False	2	NP	0	0	0	1	1	0	0	0	0	False
(ﾟーﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.7148018725113032	-3.218859825140196	0.050001	0.08	0.15	0.249999	0.050001	0.08	0.12	0.179999	0.040001	NP	0.249999	1	False	0		0	0	0	0	0	0	0	0	0	False
(ﾟ﹏ﾟ)	0	0	0	0	0	0	0	0	0	-3.9119820066376043	-4.605079190947258	-2.9957212737134884	-2.5257251443458797	-2.9957212737134884	-1.8971223182009371	-0.5447344512647275	-3.218859825140196	-3.9119820066376043	0.020001	0.010001	0.050001	0.08	0.050001	0.15	0.579996	0.040001	0.020001	LN	0.579996	1	False	3	LN	0	0	0	0	0	0	3	0	0	True
(ﾟｰﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.7148018725113032	-3.218859825140196	0.050001	0.08	0.15	0.249999	0.050001	0.08	0.12	0.179999	0.040001	NP	0.249999	1	True	6	LN	0	0	0	0	0	2	3	1	0	False
(ﾟﾛﾟ)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-2.5257251443458797	-1.3862993610873908	-2.1202642028609797	-2.3025840930035453	-2.9957212737134884	0.050001	0.08	0.12	0.15	0.08	0.249999	0.12	0.1	0.050001	HN-S	0.249999	1	False	1	LN	0	0	0	0	0	0	1	0	0	False
(￢_￢)	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-2.995721273713489	-2.995721273713489	-2.995721273713489	-2.3025840930035457	-3.9119820066376048	-3.9119820066376048	-3.506533564501692	-3.506533564501692	0.649995	0.050001	0.050001	0.050001	0.1	0.020001	0.020001	0.030001	0.030001	HP-D	0.649995	1	False	6	HB	0	0	0	0	0	0	0	0	6	False
(￣^￣)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.9957212737134884	-1.3862993610873908	-1.0498282673194026	-2.9957212737134884	-3.9119820066376043	-2.5257251443458797	-3.5065335645016917	-3.9119820066376043	0.15	0.050001	0.249999	0.349998	0.050001	0.020001	0.08	0.030001	0.020001	NP	0.349998	1	False	3	LP	0	0	3	0	0	0	0	0	0	False
(￣^￣ゞ	0	0	0	0	0	0	0	0	0	-0.4307903775915995	-1.8971223182009371	-2.995721273713489	-2.995721273713489	-3.9119820066376048	-4.605079190947259	-4.605079190947259	-3.506533564501692	-3.506533564501692	0.649995	0.15	0.050001	0.050001	0.020001	0.010001	0.010001	0.030001	0.030001	HP-D	0.649995	1	False	0		0	0	0	0	0	0	0	0	0	False
(￣_￣)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-3.9119820066376043	-1.8971223182009371	-2.5257251443458797	-1.3862993610873908	-1.8971223182009371	-1.6094419124061006	-2.5257251443458797	-3.9119820066376043	0.050001	0.020001	0.15	0.08	0.249999	0.15	0.199999	0.08	0.020001	HN-D	0.249999	1	False	11	HB	1	0	0	2	2	0	1	0	5	False
(￣_￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-2.1202642028609797	-1.7148018725113032	-2.3025840930035453	-3.218859825140196	-3.5065335645016917	0.050001	0.08	0.15	0.249999	0.12	0.179999	0.1	0.040001	0.030001	NP	0.249999	1	False	5	HN-S	0	0	0	0	0	5	0	0	0	False
(￣~￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-2.1202642028609797	-1.7148018725113032	-2.1202642028609797	-3.218859825140196	-4.605079190947258	0.050001	0.08	0.15	0.249999	0.12	0.179999	0.12	0.040001	0.010001	NP	0.249999	1	False	0		0	0	0	0	0	0	0	0	0	False
(￣ε￣)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-0.3285116780436118	-2.1202642028609797	-4.605079190947258	-4.605079190947258	-4.605079190947258	-13.815519557923775	-13.815519557923775	0.050001	0.08	0.719995	0.12	0.010001	0.010001	0.010001	1e-06	1e-06	LP	0.719995	1	False	1	HP-D	1	0	0	0	0	0	0	0	0	False
(￣ε￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-2.1202642028609797	-1.6094419124061006	-2.3025840930035453	-3.5065335645016917	-3.9119820066376043	0.050001	0.08	0.15	0.249999	0.12	0.199999	0.1	0.030001	0.020001	NP	0.249999	1	False	1	LP	0	0	1	0	0	0	0	0	0	False
(￣ω￣)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-2.995721273713489	-0.5978441825349555	-1.8971223182009371	-3.9119820066376048	-3.9119820066376048	-3.506533564501692	-3.9119820066376048	-4.605079190947259	0.15	0.050001	0.549996	0.15	0.020001	0.020001	0.030001	0.020001	0.010001	LP	0.549996	1	False	2	LP	0	0	2	0	0	0	0	0	0	True
(￣ω￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.0498282673194026	-2.1202642028609797	-1.7148018725113032	-2.9957212737134884	-3.9119820066376043	-13.815519557923775	0.050001	0.08	0.15	0.349998	0.12	0.179999	0.050001	0.020001	1e-06	NP	0.349998	1	False	13	HN-S	0	0	2	0	1	4	3	0	3	False
(￣∇￣)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	0.15	0.349998	0.249999	0.15	0.020001	0.020001	0.020001	0.020001	0.020001	HP-S	0.349998	1	False	30	NB	4	0	6	6	0	0	1	11	2	False
(￣∇￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.0498282673194026	-2.1202642028609797	-1.8971223182009371	-2.9957212737134884	-3.5065335645016917	-3.9119820066376043	0.050001	0.08	0.15	0.349998	0.12	0.15	0.050001	0.030001	0.020001	NP	0.349998	1	False	13	NP	2	1	1	4	0	0	1	2	2	True
(￣▽￣)	0	0	0	0	0	0	0	0	0	-1.8971223182009371	-1.0498282673194026	-1.3862993610873908	-1.8971223182009371	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	-3.9119820066376043	0.15	0.349998	0.249999	0.15	0.020001	0.020001	0.020001	0.020001	0.020001	HP-S	0.349998	1	False	140	NP	23	13	19	29	2	2	10	23	19	False
(￣▽￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.3025840930035453	-1.3862993610873908	-1.0498282673194026	-2.9957212737134884	-2.3025840930035453	-2.9957212737134884	-3.5065335645016917	-3.9119820066376043	0.050001	0.1	0.249999	0.349998	0.050001	0.1	0.050001	0.030001	0.020001	NP	0.349998	1	False	13	HN-S	1	2	0	0	0	4	4	0	2	False
(￣へ￣)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-3.9119820066376043	-2.5257251443458797	-2.1202642028609797	-1.0498282673194026	-1.8971223182009371	-1.7148018725113032	-3.5065335645016917	-3.9119820066376043	0.050001	0.020001	0.08	0.12	0.349998	0.15	0.179999	0.030001	0.020001	HN-D	0.349998	1	False	0		0	0	0	0	0	0	0	0	0	False
(￣ヘ￣)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-1.8971223182009371	-1.3862993610873908	-1.2729711043501937	-2.1202642028609797	-3.218859825140196	-3.9119820066376043	-4.605079190947258	0.050001	0.08	0.15	0.249999	0.279998	0.12	0.040001	0.020001	0.010001	HN-D	0.279998	1	True	1	NB	0	0	0	0	0	0	0	1	0	False
(￣ヘ￣;)	0	0	0	0	0	0	0	0	0	-2.9957212737134884	-2.5257251443458797	-2.1202642028609797	-1.8971223182009371	-1.3862993610873908	-1.6094419124061006	-2.3025840930035453	-3.5065335645016917	-3.9119820066376043	0.050001	0.08	0.12	0.15	0.249999	0.199999	0.1	0.030001	0.020001	HN-D	0.249999	1	False	0		0	0	0	0	0	0	0	0	0	False
